entityid,domain,time_of_run,earliest_screenshot,start_date_with_buffer,latest_screenshot,end_date_with_buffer,file_path,failed,reason_for_failure
1052237810,www.sarna.io,2023-06-14 14:57:20,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1052237999,sarnafinance.com,2023-06-14 14:57:20,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1052238440,www.conduit.xyz,2023-06-14 14:57:20,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1052238971,www.azlog.com,2023-06-14 14:57:20,2023-02-09 00:26:41,2022-03-05,2023-03-27 01:16:04,2023-06-06,optimal_timestamps/1052238971_timestamps.csv,0,
1052239178,www.bfmeta.org,2023-06-14 14:57:20,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1052241464,www.urbangoodzdelivery.com,2023-06-14 14:57:20,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1052242256,www.immediaship.com,2023-06-14 14:57:20,2022-09-27 15:21:54,2022-09-02,2023-02-08 04:50:12,2023-06-06,optimal_timestamps/1052242256_timestamps.csv,0,
1052242310,www.winnersalliance.com,2023-06-14 14:57:20,,2022-02-26,,2023-06-06,,1,No timestamps within company life span
1052242760,www.revaliabio.com,2023-06-14 14:57:20,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1052242994,www.testdynamics.net,2023-06-14 14:57:20,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1052243246,www.qpoint.io,2023-06-14 14:57:20,,2022-09-02,,2023-06-06,,1,No timestamps within company life span
1052243282,expatfile.tax,2023-06-14 14:57:20,,2018-07-05,,2023-06-06,,1,No timestamps within company life span
1052243570,www.moderngames.com,2023-06-14 14:57:20,2022-07-07 16:20:58,2022-07-05,2023-03-29 22:17:19,2023-06-06,optimal_timestamps/1052243570_timestamps.csv,0,
1052243723,www.flohom.com,2023-06-14 14:57:20,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1052244875,www.getfleshy.com,2023-06-14 14:57:20,,2022-09-30,,2023-06-06,,1,No timestamps within company life span
1052245406,www.carbon8water.com,2023-06-14 14:57:20,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1052246585,www.gfggroup.com,2023-06-14 14:57:20,2021-05-12 10:12:05,2020-10-02,2022-05-18 03:40:48,2023-06-06,optimal_timestamps/1052246585_timestamps.csv,0,
1052247134,www.lucydx.co,2023-06-14 14:57:20,2021-10-05 17:51:16,2020-08-02,2023-04-23 01:57:57,2023-06-06,optimal_timestamps/1052247134_timestamps.csv,0,
1052247422,www.thesloths.co,2023-06-14 14:57:20,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1052247458,www.data-grid.net,2023-06-14 14:57:20,,2022-07-16,,2023-06-06,,1,No timestamps within company life span
1052248628,www.joinswsh.com,2023-06-14 14:57:20,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1052249366,www.ongilly.com,2023-06-14 14:57:20,,2022-09-02,,2023-06-06,,1,No timestamps within company life span
1052249501,www.gemviz.io,2023-06-14 14:57:20,,2022-02-02,,2023-06-06,,1,No timestamps within company life span
1052254658,www.teamstack.ai,2023-06-14 14:57:20,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1052256890,www.edesia.catering,2023-06-14 14:57:20,,2017-07-05,,2023-06-06,,1,No timestamps within company life span
1052257466,www.testmachine.ai,2023-06-14 14:57:20,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1052257583,www.fosterandozzy.com,2023-06-14 14:57:20,,2022-01-02,,2023-06-06,,1,No timestamps within company life span
1052258168,www.proxima.gg,2023-06-14 14:57:20,2023-01-19 23:21:45,2022-09-02,2023-05-31 07:39:48,2023-06-06,optimal_timestamps/1052258168_timestamps.csv,0,
1052258384,www.axceltechnology.com,2023-06-14 14:57:20,,2015-08-05,,2023-06-06,,1,No timestamps within company life span
1052259113,www.bip.co,2023-06-14 14:57:20,,2022-01-13,,2023-06-06,,1,No timestamps within company life span
1052259221,www.helloarrive.com,2023-06-14 14:57:20,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1052262839,www.synccos.com,2023-06-14 14:57:20,,2019-07-05,,2023-06-06,,1,No timestamps within company life span
1052263136,www.stmpatch.com,2023-06-14 14:57:20,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1052263928,www.fractal31.com,2023-06-14 14:57:20,,2021-07-05,,2023-06-06,,1,No timestamps within company life span
1052264036,www.innovotexinc.com,2023-06-14 14:57:20,,2021-11-05,,2023-06-06,,1,No timestamps within company life span
1052264198,www.getbagel.com,2023-06-14 14:57:20,,2020-07-05,,2023-06-06,,1,No timestamps within company life span
1052265197,www.econialabs.com,2023-06-14 14:57:20,2022-10-06 16:01:29,2022-09-30,2023-05-21 18:22:16,2023-06-06,optimal_timestamps/1052265197_timestamps.csv,0,
